exp1_name,exp2_name,k,final_MkNN
mlp_5_256_adam,mlp_5_256_adam3,24,0.1952916532754898
mlp_5_256_adam,mlp_5_256_adam3,25,0.19892001152038574
mlp_5_256_adam,mlp_5_256_adam3,26,0.20273077487945557
mlp_5_256_adam,mlp_5_256_adam3,27,0.20596298575401306
mlp_5_256_adam,mlp_5_256_adam3,28,0.21032142639160156
mlp_5_256_adam,mlp_5_256_adam3,29,0.2139655202627182
mlp_5_256_adam,mlp_5_256_adam3,30,0.21753333508968353
mlp_5_256_adam,mlp_5_256_adam3,31,0.22203226387500763
mlp_5_256_adam,mlp_5_256_adam3,32,0.22603124380111694
mlp_5_256_adam,mlp_5_256_adam3,33,0.22993938624858856
mlp_5_256_adam,mlp_5_256_adam3,34,0.23332351446151733
mlp_5_256_adam,mlp_5_256_adam3,35,0.23508572578430176
mlp_5_256_adam,mlp_5_256_adam3,36,0.2378888875246048
mlp_5_256_adam,mlp_5_256_adam3,37,0.24089190363883972
mlp_5_256_adam,mlp_5_256_adam3,38,0.2443947196006775
mlp_5_256_adam,mlp_5_256_adam3,39,0.24743591248989105
mlp_5_256_adam,mlp_5_256_adam3,40,0.25014999508857727
mlp_5_256_adam,mlp_5_256_adam3,41,0.25324389338493347
mlp_5_256_adam,mlp_5_256_adam3,42,0.25600001215934753
mlp_5_256_adam,mlp_5_256_adam3,43,0.25841864943504333
mlp_5_256_adam,mlp_5_256_adam3,44,0.2611818015575409
mlp_5_256_adam,mlp_5_256_adam3,45,0.26448893547058105
mlp_5_256_adam,mlp_5_256_adam3,46,0.26750001311302185
mlp_5_256_adam,mlp_5_256_adam3,47,0.2705744504928589
mlp_5_256_adam,mlp_5_256_adam3,48,0.27281248569488525
mlp_5_256_adam,mlp_5_256_adam3,49,0.27565303444862366
mlp_5_256_adam,mlp_5_256_adam3,50,0.2778800129890442
mlp_5_256_adam,mlp_5_256_adam3,51,0.2804901897907257
mlp_5_256_adam,mlp_5_256_adam3,52,0.2832115590572357
mlp_5_256_adam,mlp_5_256_adam3,53,0.285150945186615
mlp_5_256_adam,mlp_5_256_adam3,54,0.28748148679733276
mlp_5_256_adam,mlp_5_256_adam3,55,0.2901272475719452
mlp_5_256_adam,mlp_5_256_adam3,56,0.2924821376800537
mlp_5_256_adam,mlp_5_256_adam3,57,0.2946666479110718
mlp_5_256_adam,mlp_5_256_adam3,58,0.2967758774757385
mlp_5_256_adam,mlp_5_256_adam3,59,0.2992711663246155
mlp_5_256_adam,mlp_5_256_adam3,60,0.30108335614204407
mlp_5_256_adam,mlp_5_256_adam3,61,0.303131103515625
mlp_5_256_adam,mlp_5_256_adam3,62,0.30566129088401794
mlp_5_256_adam,mlp_5_256_adam3,63,0.30742859840393066
mlp_5_256_adam,mlp_5_256_adam3,64,0.30959373712539673
mlp_5_256_adam,mlp_5_256_adam3,65,0.3112461566925049
mlp_5_256_adam,mlp_5_256_adam3,66,0.31371212005615234
mlp_5_256_adam,mlp_5_256_adam3,67,0.3155522048473358
mlp_5_256_adam,mlp_5_256_adam3,68,0.3178529739379883
mlp_5_256_adam,mlp_5_256_adam3,69,0.3196956515312195
mlp_5_256_adam,mlp_5_256_adam3,70,0.3213428854942322
mlp_5_256_adam,mlp_5_256_adam3,71,0.32314085960388184
mlp_5_256_adam,mlp_5_256_adam3,72,0.3251805305480957
mlp_5_256_adam,mlp_5_256_adam3,73,0.3270137310028076
mlp_5_256_adam,mlp_5_256_adam3,74,0.3293918967247009
mlp_5_256_adam,mlp_5_256_adam3,75,0.3309466540813446
mlp_5_256_adam,mlp_5_256_adam3,76,0.33274999260902405
mlp_5_256_adam,mlp_5_256_adam3,77,0.334831178188324
mlp_5_256_adam,mlp_5_256_adam3,78,0.3360256254673004
mlp_5_256_adam,mlp_5_256_adam3,79,0.337734192609787
mlp_5_256_adam,mlp_5_256_adam3,80,0.3398999869823456
mlp_5_256_adam,mlp_5_256_adam3,81,0.34171605110168457
mlp_5_256_adam,mlp_5_256_adam3,82,0.34352439641952515
mlp_5_256_adam,mlp_5_256_adam3,83,0.3450843393802643
mlp_5_256_adam,mlp_5_256_adam3,84,0.3465833365917206
mlp_5_256_adam,mlp_5_256_adam3,85,0.3486117422580719
mlp_5_256_adam,mlp_5_256_adam3,86,0.3500348627567291
mlp_5_256_adam,mlp_5_256_adam3,87,0.35144826769828796
mlp_5_256_adam,mlp_5_256_adam3,88,0.35295456647872925
mlp_5_256_adam,mlp_5_256_adam3,89,0.3543033301830292
mlp_5_256_adam,mlp_5_256_adam3,90,0.3556777536869049
mlp_5_256_adam,mlp_5_256_adam3,91,0.3572198152542114
mlp_5_256_adam,mlp_5_256_adam3,92,0.3586086928844452
mlp_5_256_adam,mlp_5_256_adam3,93,0.3605376183986664
mlp_5_256_adam,mlp_5_256_adam3,94,0.3617446720600128
mlp_5_256_adam,mlp_5_256_adam3,95,0.36304211616516113
mlp_5_256_adam,mlp_5_256_adam3,96,0.3645937442779541
mlp_5_256_adam,mlp_5_256_adam3,97,0.3661958575248718
mlp_5_256_adam,mlp_5_256_adam3,98,0.3674694001674652
mlp_5_256_adam,mlp_5_256_adam3,99,0.36875757575035095
mlp_5_256_adam2,mlp_5_256_adam3,1,0.014999999664723873
mlp_5_256_adam2,mlp_5_256_adam3,2,0.03350000083446503
mlp_5_256_adam2,mlp_5_256_adam3,3,0.0403333343565464
mlp_5_256_adam2,mlp_5_256_adam3,4,0.05025000125169754
mlp_5_256_adam2,mlp_5_256_adam3,5,0.05939999967813492
mlp_5_256_adam2,mlp_5_256_adam3,6,0.07050000131130219
mlp_5_256_adam2,mlp_5_256_adam3,7,0.07314286381006241
mlp_5_256_adam2,mlp_5_256_adam3,8,0.08049999922513962
mlp_5_256_adam2,mlp_5_256_adam3,9,0.08766667544841766
mlp_5_256_adam2,mlp_5_256_adam3,10,0.09220000356435776
mlp_5_256_adam2,mlp_5_256_adam3,11,0.10054546594619751
mlp_5_256_adam2,mlp_5_256_adam3,12,0.10625000298023224
mlp_5_256_adam2,mlp_5_256_adam3,13,0.1131538525223732
mlp_5_256_adam2,mlp_5_256_adam3,14,0.11864285171031952
mlp_5_256_adam2,mlp_5_256_adam3,15,0.12593334913253784
mlp_5_256_adam2,mlp_5_256_adam3,16,0.13168750703334808
mlp_5_256_adam2,mlp_5_256_adam3,17,0.13688236474990845
mlp_5_256_adam2,mlp_5_256_adam3,18,0.14261111617088318
mlp_5_256_adam2,mlp_5_256_adam3,19,0.14636842906475067
mlp_5_256_adam2,mlp_5_256_adam3,20,0.1517000049352646
mlp_5_256_adam2,mlp_5_256_adam3,21,0.15590478479862213
mlp_5_256_adam2,mlp_5_256_adam3,22,0.15909090638160706
mlp_5_256_adam2,mlp_5_256_adam3,23,0.16360867023468018
mlp_5_256_adam2,mlp_5_256_adam3,24,0.16762499511241913
mlp_5_256_adam2,mlp_5_256_adam3,25,0.17099998891353607
mlp_5_256_adam2,mlp_5_256_adam3,26,0.17461539804935455
mlp_5_256_adam2,mlp_5_256_adam3,27,0.17859259247779846
mlp_5_256_adam2,mlp_5_256_adam3,28,0.18260714411735535
mlp_5_256_adam2,mlp_5_256_adam3,29,0.18789656460285187
mlp_5_256_adam2,mlp_5_256_adam3,30,0.1916000097990036
mlp_5_256_adam2,mlp_5_256_adam3,31,0.19532257318496704
mlp_5_256_adam2,mlp_5_256_adam3,32,0.19828124344348907
mlp_5_256_adam2,mlp_5_256_adam3,33,0.20203030109405518
mlp_5_256_adam2,mlp_5_256_adam3,34,0.2047647088766098
mlp_5_256_adam2,mlp_5_256_adam3,35,0.20828570425510406
mlp_5_256_adam2,mlp_5_256_adam3,36,0.21161113679409027
mlp_5_256_adam2,mlp_5_256_adam3,37,0.2148108035326004
mlp_5_256_adam2,mlp_5_256_adam3,38,0.21755263209342957
mlp_5_256_adam2,mlp_5_256_adam3,39,0.22105130553245544
mlp_5_256_adam2,mlp_5_256_adam3,40,0.22449998557567596
mlp_5_256_adam2,mlp_5_256_adam3,41,0.2279268354177475
mlp_5_256_adam2,mlp_5_256_adam3,42,0.23130953311920166
mlp_5_256_adam2,mlp_5_256_adam3,43,0.23483721911907196
mlp_5_256_adam2,mlp_5_256_adam3,44,0.23749999701976776
mlp_5_256_adam2,mlp_5_256_adam3,45,0.2398666888475418
mlp_5_256_adam2,mlp_5_256_adam3,46,0.24308694899082184
mlp_5_256_adam2,mlp_5_256_adam3,47,0.24591492116451263
mlp_5_256_adam2,mlp_5_256_adam3,48,0.2489166557788849
mlp_5_256_adam2,mlp_5_256_adam3,49,0.25193876028060913
mlp_5_256_adam2,mlp_5_256_adam3,50,0.254179984331131
mlp_5_256_adam2,mlp_5_256_adam3,51,0.25701963901519775
mlp_5_256_adam2,mlp_5_256_adam3,52,0.260115385055542
mlp_5_256_adam2,mlp_5_256_adam3,53,0.26252833008766174
mlp_5_256_adam2,mlp_5_256_adam3,54,0.26492589712142944
mlp_5_256_adam2,mlp_5_256_adam3,55,0.26747268438339233
mlp_5_256_adam2,mlp_5_256_adam3,56,0.27053573727607727
mlp_5_256_adam2,mlp_5_256_adam3,57,0.2735789716243744
mlp_5_256_adam2,mlp_5_256_adam3,58,0.27594828605651855
mlp_5_256_adam2,mlp_5_256_adam3,59,0.2783728837966919
mlp_5_256_adam2,mlp_5_256_adam3,60,0.2809000015258789
mlp_5_256_adam2,mlp_5_256_adam3,61,0.2836885452270508
mlp_5_256_adam2,mlp_5_256_adam3,62,0.286064475774765
mlp_5_256_adam2,mlp_5_256_adam3,63,0.2887936532497406
mlp_5_256_adam2,mlp_5_256_adam3,64,0.2910468876361847
mlp_5_256_adam2,mlp_5_256_adam3,65,0.2928153872489929
mlp_5_256_adam2,mlp_5_256_adam3,66,0.29545456171035767
mlp_5_256_adam2,mlp_5_256_adam3,67,0.2975522577762604
mlp_5_256_adam2,mlp_5_256_adam3,68,0.3000587821006775
mlp_5_256_adam2,mlp_5_256_adam3,69,0.30168113112449646
mlp_5_256_adam2,mlp_5_256_adam3,70,0.3035999834537506
mlp_5_256_adam2,mlp_5_256_adam3,71,0.3056056499481201
mlp_5_256_adam2,mlp_5_256_adam3,72,0.3075416684150696
mlp_5_256_adam2,mlp_5_256_adam3,73,0.3096027970314026
mlp_5_256_adam2,mlp_5_256_adam3,74,0.3111891746520996
mlp_5_256_adam2,mlp_5_256_adam3,75,0.3132133185863495
mlp_5_256_adam2,mlp_5_256_adam3,76,0.3157631456851959
mlp_5_256_adam2,mlp_5_256_adam3,77,0.31761038303375244
mlp_5_256_adam2,mlp_5_256_adam3,78,0.3197692334651947
mlp_5_256_adam2,mlp_5_256_adam3,79,0.32211393117904663
mlp_5_256_adam2,mlp_5_256_adam3,80,0.3240624964237213
mlp_5_256_adam2,mlp_5_256_adam3,81,0.32630863785743713
mlp_5_256_adam2,mlp_5_256_adam3,82,0.3283902704715729
mlp_5_256_adam2,mlp_5_256_adam3,83,0.33038556575775146
mlp_5_256_adam2,mlp_5_256_adam3,84,0.33252379298210144
mlp_5_256_adam2,mlp_5_256_adam3,85,0.33457648754119873
mlp_5_256_adam2,mlp_5_256_adam3,86,0.33658140897750854
mlp_5_256_adam2,mlp_5_256_adam3,87,0.33872416615486145
mlp_5_256_adam2,mlp_5_256_adam3,88,0.34102270007133484
mlp_5_256_adam2,mlp_5_256_adam3,89,0.34253937005996704
mlp_5_256_adam2,mlp_5_256_adam3,90,0.3445333242416382
mlp_5_256_adam2,mlp_5_256_adam3,91,0.34631869196891785
mlp_5_256_adam2,mlp_5_256_adam3,92,0.3476087152957916
mlp_5_256_adam2,mlp_5_256_adam3,93,0.34915053844451904
mlp_5_256_adam2,mlp_5_256_adam3,94,0.35115957260131836
mlp_5_256_adam2,mlp_5_256_adam3,95,0.3532000184059143
mlp_5_256_adam2,mlp_5_256_adam3,96,0.35476043820381165
mlp_5_256_adam2,mlp_5_256_adam3,97,0.3562164902687073
mlp_5_256_adam2,mlp_5_256_adam3,98,0.35805097222328186
mlp_5_256_adam2,mlp_5_256_adam3,99,0.35979798436164856
mlp_5_256_muon,mlp_5_256_adam3,1,0.009999999776482582
mlp_5_256_muon,mlp_5_256_adam3,2,0.01899999938905239
mlp_5_256_muon,mlp_5_256_adam3,3,0.0273333340883255
mlp_5_256_muon,mlp_5_256_adam3,4,0.030750000849366188
mlp_5_256_muon,mlp_5_256_adam3,5,0.03380000218749046
mlp_5_256_muon,mlp_5_256_adam3,6,0.03799999877810478
mlp_5_256_muon,mlp_5_256_adam3,7,0.04342857375741005
mlp_5_256_muon,mlp_5_256_adam3,8,0.05000000074505806
mlp_5_256_muon,mlp_5_256_adam3,9,0.05300000682473183
mlp_5_256_muon,mlp_5_256_adam3,10,0.05700000375509262
mlp_5_256_muon,mlp_5_256_adam3,11,0.06109091266989708
mlp_5_256_muon,mlp_5_256_adam3,12,0.06491666287183762
mlp_5_256_muon,mlp_5_256_adam3,13,0.07007692754268646
mlp_5_256_muon,mlp_5_256_adam3,14,0.07371428608894348
mlp_5_256_muon,mlp_5_256_adam3,15,0.07840000838041306
mlp_5_256_muon,mlp_5_256_adam3,16,0.08268749713897705
mlp_5_256_muon,mlp_5_256_adam3,17,0.08852941542863846
mlp_5_256_muon,mlp_5_256_adam3,18,0.09200001507997513
mlp_5_256_muon,mlp_5_256_adam3,19,0.09589473158121109
mlp_5_256_muon,mlp_5_256_adam3,20,0.09939999878406525
mlp_5_256_muon,mlp_5_256_adam3,21,0.10395239293575287
mlp_5_256_muon,mlp_5_256_adam3,22,0.10772727429866791
mlp_5_256_muon,mlp_5_256_adam3,23,0.11230433732271194
mlp_5_256_muon,mlp_5_256_adam3,24,0.11633332818746567
mlp_5_256_muon,mlp_5_256_adam3,25,0.119159996509552
mlp_5_256_muon,mlp_5_256_adam3,26,0.12250000238418579
mlp_5_256_muon,mlp_5_256_adam3,27,0.12511111795902252
mlp_5_256_muon,mlp_5_256_adam3,28,0.12921427190303802
mlp_5_256_muon,mlp_5_256_adam3,29,0.13282757997512817
mlp_5_256_muon,mlp_5_256_adam3,30,0.1360333263874054
mlp_5_256_muon,mlp_5_256_adam3,31,0.13893547654151917
mlp_5_256_muon,mlp_5_256_adam3,32,0.1419687569141388
mlp_5_256_muon,mlp_5_256_adam3,33,0.14503030478954315
mlp_5_256_muon,mlp_5_256_adam3,34,0.1474117785692215
mlp_5_256_muon,mlp_5_256_adam3,35,0.15042857825756073
mlp_5_256_muon,mlp_5_256_adam3,36,0.15327778458595276
mlp_5_256_muon,mlp_5_256_adam3,37,0.1561891734600067
mlp_5_256_muon,mlp_5_256_adam3,38,0.15873683989048004
mlp_5_256_muon,mlp_5_256_adam3,39,0.16123078763484955
mlp_5_256_muon,mlp_5_256_adam3,40,0.16362500190734863
mlp_5_256_muon,mlp_5_256_adam3,41,0.16599999368190765
mlp_5_256_muon,mlp_5_256_adam3,42,0.16873809695243835
mlp_5_256_muon,mlp_5_256_adam3,43,0.17086046934127808
mlp_5_256_muon,mlp_5_256_adam3,44,0.17397728562355042
mlp_5_256_muon,mlp_5_256_adam3,45,0.17653335630893707
mlp_5_256_muon,mlp_5_256_adam3,46,0.17934782803058624
mlp_5_256_muon,mlp_5_256_adam3,47,0.18202127516269684
mlp_5_256_muon,mlp_5_256_adam3,48,0.18437500298023224
mlp_5_256_muon,mlp_5_256_adam3,49,0.18661224842071533
mlp_5_256_muon,mlp_5_256_adam3,50,0.18888001143932343
mlp_5_256_muon,mlp_5_256_adam3,51,0.19150982797145844
mlp_5_256_muon,mlp_5_256_adam3,52,0.19384616613388062
mlp_5_256_muon,mlp_5_256_adam3,53,0.19639623165130615
mlp_5_256_muon,mlp_5_256_adam3,54,0.1987222135066986
mlp_5_256_muon,mlp_5_256_adam3,55,0.2014181762933731
mlp_5_256_muon,mlp_5_256_adam3,56,0.2039821594953537
mlp_5_256_muon,mlp_5_256_adam3,57,0.20633332431316376
mlp_5_256_muon,mlp_5_256_adam3,58,0.20822414755821228
mlp_5_256_muon,mlp_5_256_adam3,59,0.21045762300491333
mlp_5_256_muon,mlp_5_256_adam3,60,0.21254999935626984
mlp_5_256_muon,mlp_5_256_adam3,61,0.21493443846702576
mlp_5_256_muon,mlp_5_256_adam3,62,0.21754838526248932
mlp_5_256_muon,mlp_5_256_adam3,63,0.21977782249450684
mlp_5_256_muon,mlp_5_256_adam3,64,0.22157812118530273
mlp_5_256_muon,mlp_5_256_adam3,65,0.22412310540676117
mlp_5_256_muon,mlp_5_256_adam3,66,0.22592423856258392
mlp_5_256_muon,mlp_5_256_adam3,67,0.22826865315437317
mlp_5_256_muon,mlp_5_256_adam3,68,0.2298823595046997
mlp_5_256_muon,mlp_5_256_adam3,69,0.23131883144378662
mlp_5_256_muon,mlp_5_256_adam3,70,0.23312856256961823
mlp_5_256_muon,mlp_5_256_adam3,71,0.23461969196796417
mlp_5_256_muon,mlp_5_256_adam3,72,0.23636110126972198
mlp_5_256_muon,mlp_5_256_adam3,73,0.23804110288619995
mlp_5_256_muon,mlp_5_256_adam3,74,0.24006758630275726
mlp_5_256_muon,mlp_5_256_adam3,75,0.24191999435424805
mlp_5_256_muon,mlp_5_256_adam3,76,0.2436973601579666
mlp_5_256_muon,mlp_5_256_adam3,77,0.24567532539367676
mlp_5_256_muon,mlp_5_256_adam3,78,0.2473205327987671
mlp_5_256_muon,mlp_5_256_adam3,79,0.2493797391653061
mlp_5_256_muon,mlp_5_256_adam3,80,0.25113749504089355
mlp_5_256_muon,mlp_5_256_adam3,81,0.25327160954475403
mlp_5_256_muon,mlp_5_256_adam3,82,0.2549268305301666
mlp_5_256_muon,mlp_5_256_adam3,83,0.25675904750823975
mlp_5_256_muon,mlp_5_256_adam3,84,0.25833332538604736
mlp_5_256_muon,mlp_5_256_adam3,85,0.26003530621528625
mlp_5_256_muon,mlp_5_256_adam3,86,0.2614069879055023
mlp_5_256_muon,mlp_5_256_adam3,87,0.2634597718715668
mlp_5_256_muon,mlp_5_256_adam3,88,0.2650795578956604
mlp_5_256_muon,mlp_5_256_adam3,89,0.26667413115501404
mlp_5_256_muon,mlp_5_256_adam3,90,0.2681778073310852
mlp_5_256_muon,mlp_5_256_adam3,91,0.27003300189971924
mlp_5_256_muon,mlp_5_256_adam3,92,0.2719130516052246
mlp_5_256_muon,mlp_5_256_adam3,93,0.2736559212207794
mlp_5_256_muon,mlp_5_256_adam3,94,0.27512767910957336
mlp_5_256_muon,mlp_5_256_adam3,95,0.2769157886505127
mlp_5_256_muon,mlp_5_256_adam3,96,0.2786666452884674
mlp_5_256_muon,mlp_5_256_adam3,97,0.2801855504512787
mlp_5_256_muon,mlp_5_256_adam3,98,0.2818877398967743
mlp_5_256_muon,mlp_5_256_adam3,99,0.28337371349334717
mlp_5_256_muon3,mlp_5_256_adam3,1,0.03400000184774399
mlp_5_256_muon3,mlp_5_256_adam3,2,0.05050000175833702
mlp_5_256_muon3,mlp_5_256_adam3,3,0.058666665107011795
mlp_5_256_muon3,mlp_5_256_adam3,4,0.07074999809265137
mlp_5_256_muon3,mlp_5_256_adam3,5,0.07719999551773071
mlp_5_256_muon3,mlp_5_256_adam3,6,0.08283332735300064
mlp_5_256_muon3,mlp_5_256_adam3,7,0.08600001037120819
mlp_5_256_muon3,mlp_5_256_adam3,8,0.08950000256299973
mlp_5_256_muon3,mlp_5_256_adam3,9,0.09266667068004608
mlp_5_256_muon3,mlp_5_256_adam3,10,0.09860000759363174
mlp_5_256_muon3,mlp_5_256_adam3,11,0.10154546052217484
mlp_5_256_muon3,mlp_5_256_adam3,12,0.10658333450555801
mlp_5_256_muon3,mlp_5_256_adam3,13,0.11169232428073883
mlp_5_256_muon3,mlp_5_256_adam3,14,0.11550000309944153
mlp_5_256_muon3,mlp_5_256_adam3,15,0.11973334848880768
mlp_5_256_muon3,mlp_5_256_adam3,16,0.12406250089406967
mlp_5_256_muon3,mlp_5_256_adam3,17,0.12794119119644165
mlp_5_256_muon3,mlp_5_256_adam3,18,0.13111111521720886
mlp_5_256_muon3,mlp_5_256_adam3,19,0.13373684883117676
mlp_5_256_muon3,mlp_5_256_adam3,20,0.13740000128746033
mlp_5_256_muon3,mlp_5_256_adam3,21,0.14085714519023895
mlp_5_256_muon3,mlp_5_256_adam3,22,0.14350000023841858
mlp_5_256_muon3,mlp_5_256_adam3,23,0.14686955511569977
mlp_5_256_muon3,mlp_5_256_adam3,24,0.15008331835269928
mlp_5_256_muon3,mlp_5_256_adam3,25,0.15352000296115875
mlp_5_256_muon3,mlp_5_256_adam3,26,0.15746155381202698
mlp_5_256_muon3,mlp_5_256_adam3,27,0.15937036275863647
mlp_5_256_muon3,mlp_5_256_adam3,28,0.16289284825325012
mlp_5_256_muon3,mlp_5_256_adam3,29,0.16489654779434204
mlp_5_256_muon3,mlp_5_256_adam3,30,0.1677333414554596
mlp_5_256_muon3,mlp_5_256_adam3,31,0.17022579908370972
mlp_5_256_muon3,mlp_5_256_adam3,32,0.1730312556028366
mlp_5_256_muon3,mlp_5_256_adam3,33,0.175151526927948
mlp_5_256_muon3,mlp_5_256_adam3,34,0.17714707553386688
mlp_5_256_muon3,mlp_5_256_adam3,35,0.17988571524620056
mlp_5_256_muon3,mlp_5_256_adam3,36,0.18219445645809174
mlp_5_256_muon3,mlp_5_256_adam3,37,0.18478378653526306
mlp_5_256_muon3,mlp_5_256_adam3,38,0.18744735419750214
mlp_5_256_muon3,mlp_5_256_adam3,39,0.18910259008407593
mlp_5_256_muon3,mlp_5_256_adam3,40,0.19097501039505005
mlp_5_256_muon3,mlp_5_256_adam3,41,0.193756103515625
mlp_5_256_muon3,mlp_5_256_adam3,42,0.195952370762825
mlp_5_256_muon3,mlp_5_256_adam3,43,0.19816279411315918
mlp_5_256_muon3,mlp_5_256_adam3,44,0.20038637518882751
mlp_5_256_muon3,mlp_5_256_adam3,45,0.20206667482852936
mlp_5_256_muon3,mlp_5_256_adam3,46,0.20354346930980682
mlp_5_256_muon3,mlp_5_256_adam3,47,0.20555321872234344
mlp_5_256_muon3,mlp_5_256_adam3,48,0.20743751525878906
mlp_5_256_muon3,mlp_5_256_adam3,49,0.209122434258461
mlp_5_256_muon3,mlp_5_256_adam3,50,0.21059998869895935
mlp_5_256_muon3,mlp_5_256_adam3,51,0.21264706552028656
mlp_5_256_muon3,mlp_5_256_adam3,52,0.2147500216960907
mlp_5_256_muon3,mlp_5_256_adam3,53,0.21688680350780487
mlp_5_256_muon3,mlp_5_256_adam3,54,0.21851851046085358
mlp_5_256_muon3,mlp_5_256_adam3,55,0.22061817348003387
mlp_5_256_muon3,mlp_5_256_adam3,56,0.2221785932779312
mlp_5_256_muon3,mlp_5_256_adam3,57,0.2240350991487503
mlp_5_256_muon3,mlp_5_256_adam3,58,0.22577586770057678
mlp_5_256_muon3,mlp_5_256_adam3,59,0.22738982737064362
mlp_5_256_muon3,mlp_5_256_adam3,60,0.22918333113193512
mlp_5_256_muon3,mlp_5_256_adam3,61,0.23131147027015686
mlp_5_256_muon3,mlp_5_256_adam3,62,0.2335967719554901
mlp_5_256_muon3,mlp_5_256_adam3,63,0.23503175377845764
mlp_5_256_muon3,mlp_5_256_adam3,64,0.23717187345027924
mlp_5_256_muon3,mlp_5_256_adam3,65,0.23873846232891083
mlp_5_256_muon3,mlp_5_256_adam3,66,0.2404545545578003
mlp_5_256_muon3,mlp_5_256_adam3,67,0.24199999868869781
mlp_5_256_muon3,mlp_5_256_adam3,68,0.24351471662521362
mlp_5_256_muon3,mlp_5_256_adam3,69,0.24533331394195557
mlp_5_256_muon3,mlp_5_256_adam3,70,0.24714286625385284
mlp_5_256_muon3,mlp_5_256_adam3,71,0.24880282580852509
mlp_5_256_muon3,mlp_5_256_adam3,72,0.2503194510936737
mlp_5_256_muon3,mlp_5_256_adam3,73,0.2520822286605835
mlp_5_256_muon3,mlp_5_256_adam3,74,0.2533378303050995
mlp_5_256_muon3,mlp_5_256_adam3,75,0.25494664907455444
mlp_5_256_muon3,mlp_5_256_adam3,76,0.25651314854621887
mlp_5_256_muon3,mlp_5_256_adam3,77,0.2580389380455017
mlp_5_256_muon3,mlp_5_256_adam3,78,0.2593974471092224
mlp_5_256_muon3,mlp_5_256_adam3,79,0.26094937324523926
mlp_5_256_muon3,mlp_5_256_adam3,80,0.2620375156402588
mlp_5_256_muon3,mlp_5_256_adam3,81,0.2633086144924164
mlp_5_256_muon3,mlp_5_256_adam3,82,0.26465854048728943
mlp_5_256_muon3,mlp_5_256_adam3,83,0.2660120725631714
mlp_5_256_muon3,mlp_5_256_adam3,84,0.267464280128479
mlp_5_256_muon3,mlp_5_256_adam3,85,0.2690235674381256
mlp_5_256_muon3,mlp_5_256_adam3,86,0.2707442045211792
mlp_5_256_muon3,mlp_5_256_adam3,87,0.27264368534088135
mlp_5_256_muon3,mlp_5_256_adam3,88,0.274238646030426
mlp_5_256_muon3,mlp_5_256_adam3,89,0.27552807331085205
mlp_5_256_muon3,mlp_5_256_adam3,90,0.27677780389785767
mlp_5_256_muon3,mlp_5_256_adam3,91,0.27820879220962524
mlp_5_256_muon3,mlp_5_256_adam3,92,0.27968478202819824
mlp_5_256_muon3,mlp_5_256_adam3,93,0.2806774377822876
mlp_5_256_muon3,mlp_5_256_adam3,94,0.28214895725250244
mlp_5_256_muon3,mlp_5_256_adam3,95,0.2831263542175293
mlp_5_256_muon3,mlp_5_256_adam3,96,0.2847500145435333
mlp_5_256_muon3,mlp_5_256_adam3,97,0.2860927879810333
mlp_5_256_muon3,mlp_5_256_adam3,98,0.2875101864337921
mlp_5_256_muon3,mlp_5_256_adam3,99,0.28897979855537415
